lei,scope,refPeriod,bank_name,country,institution_type,szenario,szenario_label,delta_eve_eur,delta_nii_eur,tier1_eur,quote_eve,quote_nii,sot_eve,sot_nii,vorbehalt
54930060Q00W1SRIUI57,IND,2025-12-31,vdk bank,Belgium,Other highest EEA,0030,Steepener,16269011,,390848329,0.0416,,nein,,
54930060Q00W1SRIUI57,IND,2025-12-31,vdk bank,Belgium,Other highest EEA,0040,Flattener,-4097087,,390848329,-0.0105,,nein,,
54930060Q00W1SRIUI57,IND,2025-12-31,vdk bank,Belgium,Other highest EEA,0050,kurze Zinsen hoch,-15283952,,390848329,-0.0391,,nein,,
54930060Q00W1SRIUI57,IND,2025-12-31,vdk bank,Belgium,Other highest EEA,0060,kurze Zinsen runter,17651584,,390848329,0.0452,,nein,,
5493006QMFDDMYWIAM13,CON,2025-06-30,"Banco Santander, S.A.",Spain,Large highest EEA,0010,Parallelverschiebung hoch,-4765105950,637376920,90830487726,-0.0525,0.0070,nein,nein,
5493006QMFDDMYWIAM13,CON,2025-06-30,"Banco Santander, S.A.",Spain,Large highest EEA,0020,Parallelverschiebung runter,717041930,-2254992690,90830487726,0.0079,-0.0248,nein,nein,
5493006QMFDDMYWIAM13,CON,2025-06-30,"Banco Santander, S.A.",Spain,Large highest EEA,0030,Steepener,134956900,,90830487726,0.0015,,nein,,
5493006QMFDDMYWIAM13,CON,2025-06-30,"Banco Santander, S.A.",Spain,Large highest EEA,0040,Flattener,-2295559420,,90830487726,-0.0253,,nein,,
5493006QMFDDMYWIAM13,CON,2025-06-30,"Banco Santander, S.A.",Spain,Large highest EEA,0050,kurze Zinsen hoch,-3538709270,,90830487726,-0.0390,,nein,,
5493006QMFDDMYWIAM13,CON,2025-06-30,"Banco Santander, S.A.",Spain,Large highest EEA,0060,kurze Zinsen runter,1042554480,,90830487726,0.0115,,nein,,
5493006QMFDDMYWIAM13,CON,2025-12-31,"Banco Santander, S.A.",Spain,Large highest EEA,0010,Parallelverschiebung hoch,-7048685600,667547310,94385000000,-0.0747,0.0071,nein,nein,
5493006QMFDDMYWIAM13,CON,2025-12-31,"Banco Santander, S.A.",Spain,Large highest EEA,0020,Parallelverschiebung runter,3231413560,-1941574000,94385000000,0.0342,-0.0206,nein,nein,
5493006QMFDDMYWIAM13,CON,2025-12-31,"Banco Santander, S.A.",Spain,Large highest EEA,0030,Steepener,-910425230,,94385000000,-0.0096,,nein,,
5493006QMFDDMYWIAM13,CON,2025-12-31,"Banco Santander, S.A.",Spain,Large highest EEA,0040,Flattener,-1733700150,,94385000000,-0.0184,,nein,,
5493006QMFDDMYWIAM13,CON,2025-12-31,"Banco Santander, S.A.",Spain,Large highest EEA,0050,kurze Zinsen hoch,-3577314330,,94385000000,-0.0379,,nein,,
5493006QMFDDMYWIAM13,CON,2025-12-31,"Banco Santander, S.A.",Spain,Large highest EEA,0060,kurze Zinsen runter,1671269410,,94385000000,0.0177,,nein,,
5493006Z4NTMNDDBGL49,IND,2025-09-30,ECCM Bank plc,Malta,Other highest EEA,0010,Parallelverschiebung hoch,172,4042587,511373433,0.0000,0.0079,nein,nein,
5493006Z4NTMNDDBGL49,IND,2025-09-30,ECCM Bank plc,Malta,Other highest EEA,0020,Parallelverschiebung runter,-4224848,-5915102,511373433,-0.0083,-0.0116,nein,nein,
5493006Z4NTMNDDBGL49,IND,2025-09-30,ECCM Bank plc,Malta,Other highest EEA,0030,Steepener,1918716,,511373433,0.0038,,nein,,
5493006Z4NTMNDDBGL49,IND,2025-09-30,ECCM Bank plc,Malta,Other highest EEA,0040,Flattener,-2431664,,511373433,-0.0048,,nein,,
5493006Z4NTMNDDBGL49,IND,2025-09-30,ECCM Bank plc,Malta,Other highest EEA,0050,kurze Zinsen hoch,-1772691,,511373433,-0.0035,,nein,,
5493006Z4NTMNDDBGL49,IND,2025-09-30,ECCM Bank plc,Malta,Other highest EEA,0060,kurze Zinsen runter,-933869,,511373433,-0.0018,,nein,,
5493007BWYDPQZLZ0Y27,CON,2025-12-31,HYPO NOE Landesbank für Niederösterreich und Wien AG,Austria,Other highest EEA,0010,Parallelverschiebung hoch,-80047000,-5956000,866896000,-0.0923,-0.0069,nein,nein,
5493007BWYDPQZLZ0Y27,CON,2025-12-31,HYPO NOE Landesbank für Niederösterreich und Wien AG,Austria,Other highest EEA,0020,Parallelverschiebung runter,18964000,-5270000,866896000,0.0219,-0.0061,nein,nein,
5493007BWYDPQZLZ0Y27,CON,2025-12-31,HYPO NOE Landesbank für Niederösterreich und Wien AG,Austria,Other highest EEA,0030,Steepener,-20659000,,866896000,-0.0238,,nein,,
5493007BWYDPQZLZ0Y27,CON,2025-12-31,HYPO NOE Landesbank für Niederösterreich und Wien AG,Austria,Other highest EEA,0040,Flattener,-15650000,,866896000,-0.0181,,nein,,
5493007BWYDPQZLZ0Y27,CON,2025-12-31,HYPO NOE Landesbank für Niederösterreich und Wien AG,Austria,Other highest EEA,0050,kurze Zinsen hoch,-44734000,,866896000,-0.0516,,nein,,
5493007BWYDPQZLZ0Y27,CON,2025-12-31,HYPO NOE Landesbank für Niederösterreich und Wien AG,Austria,Other highest EEA,0060,kurze Zinsen runter,9755000,,866896000,0.0113,,nein,,
5493007SWCCN9S3J2748,CON,2025-12-31,Bigbank AS,Estonia,Large highest EEA,0010,Parallelverschiebung hoch,-12052797,-1636365,307632554,-0.0392,-0.0053,nein,nein,
5493007SWCCN9S3J2748,CON,2025-12-31,Bigbank AS,Estonia,Large highest EEA,0020,Parallelverschiebung runter,4177832,1324016,307632554,0.0136,0.0043,nein,nein,
5493007SWCCN9S3J2748,CON,2025-12-31,Bigbank AS,Estonia,Large highest EEA,0030,Steepener,10774311,,307632554,0.0350,,nein,,
5493007SWCCN9S3J2748,CON,2025-12-31,Bigbank AS,Estonia,Large highest EEA,0040,Flattener,-11422652,,307632554,-0.0371,,nein,,
5493007SWCCN9S3J2748,CON,2025-12-31,Bigbank AS,Estonia,Large highest EEA,0050,kurze Zinsen hoch,-13002404,,307632554,-0.0423,,nein,,
5493007SWCCN9S3J2748,CON,2025-12-31,Bigbank AS,Estonia,Large highest EEA,0060,kurze Zinsen runter,12557870,,307632554,0.0408,,nein,,
5493008QOCP58OLEN998,CON,2025-06-30,Investeringsmaatschappij Argenta - Société d'investissements Argenta - Investierungsgesellschaft Arg,Belgium,Large highest EEA,0010,Parallelverschiebung hoch,-135638732,49262908,3170942571,-0.0428,0.0155,nein,nein,
5493008QOCP58OLEN998,CON,2025-06-30,Investeringsmaatschappij Argenta - Société d'investissements Argenta - Investierungsgesellschaft Arg,Belgium,Large highest EEA,0020,Parallelverschiebung runter,-181141061,-92272619,3170942571,-0.0571,-0.0291,nein,nein,
5493008QOCP58OLEN998,CON,2025-06-30,Investeringsmaatschappij Argenta - Société d'investissements Argenta - Investierungsgesellschaft Arg,Belgium,Large highest EEA,0030,Steepener,-190229837,,3170942571,-0.0600,,nein,,
5493008QOCP58OLEN998,CON,2025-06-30,Investeringsmaatschappij Argenta - Société d'investissements Argenta - Investierungsgesellschaft Arg,Belgium,Large highest EEA,0040,Flattener,64474713,,3170942571,0.0203,,nein,,
5493008QOCP58OLEN998,CON,2025-06-30,Investeringsmaatschappij Argenta - Société d'investissements Argenta - Investierungsgesellschaft Arg,Belgium,Large highest EEA,0050,kurze Zinsen hoch,57354688,,3170942571,0.0181,,nein,,
5493008QOCP58OLEN998,CON,2025-06-30,Investeringsmaatschappij Argenta - Société d'investissements Argenta - Investierungsgesellschaft Arg,Belgium,Large highest EEA,0060,kurze Zinsen runter,-130191570,,3170942571,-0.0411,,nein,,
5493009EIBTCB1X12G89,CON,2025-12-31,LGT Group Foundation,Liechtenstein,Large highest EEA,0010,Parallelverschiebung hoch,11105072,-130081606,4851396259,0.0023,-0.0268,nein,nein,
5493009EIBTCB1X12G89,CON,2025-12-31,LGT Group Foundation,Liechtenstein,Large highest EEA,0020,Parallelverschiebung runter,-90155558,60299396,4851396259,-0.0186,0.0124,nein,nein,
5493009EIBTCB1X12G89,CON,2025-12-31,LGT Group Foundation,Liechtenstein,Large highest EEA,0030,Steepener,899138,,4851396259,0.0002,,nein,,
5493009EIBTCB1X12G89,CON,2025-12-31,LGT Group Foundation,Liechtenstein,Large highest EEA,0040,Flattener,-21928210,,4851396259,-0.0045,,nein,,
5493009EIBTCB1X12G89,CON,2025-12-31,LGT Group Foundation,Liechtenstein,Large highest EEA,0050,kurze Zinsen hoch,-3728210,,4851396259,-0.0008,,nein,,
5493009EIBTCB1X12G89,CON,2025-12-31,LGT Group Foundation,Liechtenstein,Large highest EEA,0060,kurze Zinsen runter,-53393258,,4851396259,-0.0110,,nein,,
5493009ML6YX83YHC820,CON,2025-06-30,Argenta Bank- en Verzekeringsgroep NV,Belgium,Large subsidiaries,0010,Parallelverschiebung hoch,-135638732,49262908,3170942571,-0.0428,0.0155,nein,nein,
5493009ML6YX83YHC820,CON,2025-06-30,Argenta Bank- en Verzekeringsgroep NV,Belgium,Large subsidiaries,0020,Parallelverschiebung runter,-181141061,-92272619,3170942571,-0.0571,-0.0291,nein,nein,
5493009ML6YX83YHC820,CON,2025-06-30,Argenta Bank- en Verzekeringsgroep NV,Belgium,Large subsidiaries,0030,Steepener,-190229837,,3170942571,-0.0600,,nein,,
5493009ML6YX83YHC820,CON,2025-06-30,Argenta Bank- en Verzekeringsgroep NV,Belgium,Large subsidiaries,0040,Flattener,64474713,,3170942571,0.0203,,nein,,
5493009ML6YX83YHC820,CON,2025-06-30,Argenta Bank- en Verzekeringsgroep NV,Belgium,Large subsidiaries,0050,kurze Zinsen hoch,57354688,,3170942571,0.0181,,nein,,
5493009ML6YX83YHC820,CON,2025-06-30,Argenta Bank- en Verzekeringsgroep NV,Belgium,Large subsidiaries,0060,kurze Zinsen runter,-130191570,,3170942571,-0.0411,,nein,,
5493009ML6YX83YHC820,CON,2025-12-31,Argenta Bank- en Verzekeringsgroep NV,Belgium,Large subsidiaries,0010,Parallelverschiebung hoch,-253680441,26221323,3327038778,-0.0762,0.0079,nein,nein,
5493009ML6YX83YHC820,CON,2025-12-31,Argenta Bank- en Verzekeringsgroep NV,Belgium,Large subsidiaries,0020,Parallelverschiebung runter,20018822,-56506799,3327038778,0.0060,-0.0170,nein,nein,
5493009ML6YX83YHC820,CON,2025-12-31,Argenta Bank- en Verzekeringsgroep NV,Belgium,Large subsidiaries,0030,Steepener,-187226043,,3327038778,-0.0563,,nein,,
5493009ML6YX83YHC820,CON,2025-12-31,Argenta Bank- en Verzekeringsgroep NV,Belgium,Large subsidiaries,0040,Flattener,60512457,,3327038778,0.0182,,nein,,
5493009ML6YX83YHC820,CON,2025-12-31,Argenta Bank- en Verzekeringsgroep NV,Belgium,Large subsidiaries,0050,kurze Zinsen hoch,28025011,,3327038778,0.0084,,nein,,
5493009ML6YX83YHC820,CON,2025-12-31,Argenta Bank- en Verzekeringsgroep NV,Belgium,Large subsidiaries,0060,kurze Zinsen runter,-62920368,,3327038778,-0.0189,,nein,,
5493009VJC01E4H6HH77,CON,2025-12-31,Avanza - Grupp,Sweden,Other highest EEA,0010,Parallelverschiebung hoch,-12636201,72290054,464590475,-0.0272,0.1556,nein,nein,
5493009VJC01E4H6HH77,CON,2025-12-31,Avanza - Grupp,Sweden,Other highest EEA,0020,Parallelverschiebung runter,43689133,-88824421,464590475,0.0940,-0.1912,nein,ja,
5493009VJC01E4H6HH77,CON,2025-12-31,Avanza - Grupp,Sweden,Other highest EEA,0030,Steepener,-20002312,,464590475,-0.0431,,nein,,
5493009VJC01E4H6HH77,CON,2025-12-31,Avanza - Grupp,Sweden,Other highest EEA,0040,Flattener,-530445,,464590475,-0.0011,,nein,,
5493009VJC01E4H6HH77,CON,2025-12-31,Avanza - Grupp,Sweden,Other highest EEA,0050,kurze Zinsen hoch,17032482,,464590475,0.0367,,nein,,
5493009VJC01E4H6HH77,CON,2025-12-31,Avanza - Grupp,Sweden,Other highest EEA,0060,kurze Zinsen runter,-17566119,,464590475,-0.0378,,nein,,
5493009W2E2YDCXY6S81,CON,2025-12-31,"NOVO BANCO, S.A.",Portugal,Large subsidiaries,0010,Parallelverschiebung hoch,-128293193,60141591,,,,,,
5493009W2E2YDCXY6S81,CON,2025-12-31,"NOVO BANCO, S.A.",Portugal,Large subsidiaries,0020,Parallelverschiebung runter,47268491,-123714726,,,,,,
5493009W2E2YDCXY6S81,CON,2025-12-31,"NOVO BANCO, S.A.",Portugal,Large subsidiaries,0030,Steepener,66664161,,,,,,,
5493009W2E2YDCXY6S81,CON,2025-12-31,"NOVO BANCO, S.A.",Portugal,Large subsidiaries,0040,Flattener,-157704136,,,,,,,
5493009W2E2YDCXY6S81,CON,2025-12-31,"NOVO BANCO, S.A.",Portugal,Large subsidiaries,0050,kurze Zinsen hoch,-195285237,,,,,,,
5493009W2E2YDCXY6S81,CON,2025-12-31,"NOVO BANCO, S.A.",Portugal,Large subsidiaries,0060,kurze Zinsen runter,104924787,,,,,,,
549300A2F46GR0UOM390,CON,2025-06-30,Erste&Steiermärkische Bank d.d.,Croatia,Large subsidiaries,0010,Parallelverschiebung hoch,-159317524,11016996,1549396849,-0.1028,0.0071,nein,nein,
549300A2F46GR0UOM390,CON,2025-06-30,Erste&Steiermärkische Bank d.d.,Croatia,Large subsidiaries,0020,Parallelverschiebung runter,98193512,-33436295,1549396849,0.0634,-0.0216,nein,nein,
549300A2F46GR0UOM390,CON,2025-06-30,Erste&Steiermärkische Bank d.d.,Croatia,Large subsidiaries,0030,Steepener,-39395791,,1549396849,-0.0254,,nein,,
549300A2F46GR0UOM390,CON,2025-06-30,Erste&Steiermärkische Bank d.d.,Croatia,Large subsidiaries,0040,Flattener,7428829,,1549396849,0.0048,,nein,,
549300A2F46GR0UOM390,CON,2025-06-30,Erste&Steiermärkische Bank d.d.,Croatia,Large subsidiaries,0050,kurze Zinsen hoch,-36250062,,1549396849,-0.0234,,nein,,
549300A2F46GR0UOM390,CON,2025-06-30,Erste&Steiermärkische Bank d.d.,Croatia,Large subsidiaries,0060,kurze Zinsen runter,19711584,,1549396849,0.0127,,nein,,
549300A2F46GR0UOM390,CON,2025-12-31,Erste&Steiermärkische Bank d.d.,Croatia,Large subsidiaries,0010,Parallelverschiebung hoch,-101249828,11730137,1650681046,-0.0613,0.0071,nein,nein,
549300A2F46GR0UOM390,CON,2025-12-31,Erste&Steiermärkische Bank d.d.,Croatia,Large subsidiaries,0020,Parallelverschiebung runter,63776611,-34641164,1650681046,0.0386,-0.0210,nein,nein,
549300A2F46GR0UOM390,CON,2025-12-31,Erste&Steiermärkische Bank d.d.,Croatia,Large subsidiaries,0030,Steepener,-19540862,,1650681046,-0.0118,,nein,,
549300A2F46GR0UOM390,CON,2025-12-31,Erste&Steiermärkische Bank d.d.,Croatia,Large subsidiaries,0040,Flattener,2653405,,1650681046,0.0016,,nein,,
549300A2F46GR0UOM390,CON,2025-12-31,Erste&Steiermärkische Bank d.d.,Croatia,Large subsidiaries,0050,kurze Zinsen hoch,-27624618,,1650681046,-0.0167,,nein,,
549300A2F46GR0UOM390,CON,2025-12-31,Erste&Steiermärkische Bank d.d.,Croatia,Large subsidiaries,0060,kurze Zinsen runter,15138717,,1650681046,0.0092,,nein,,
549300C6TUMDXNOVXS82,CON,2025-06-30,Länsförsäkringar Bank AB - gruppen,Sweden,Large highest EEA,0010,Parallelverschiebung hoch,-17581752,335292,2109213839,-0.0083,0.0002,nein,nein,
549300C6TUMDXNOVXS82,CON,2025-06-30,Länsförsäkringar Bank AB - gruppen,Sweden,Large highest EEA,0020,Parallelverschiebung runter,8436320,-25617022,2109213839,0.0040,-0.0121,nein,nein,
549300C6TUMDXNOVXS82,CON,2025-06-30,Länsförsäkringar Bank AB - gruppen,Sweden,Large highest EEA,0030,Steepener,14627413,,2109213839,0.0069,,nein,,
549300C6TUMDXNOVXS82,CON,2025-06-30,Länsförsäkringar Bank AB - gruppen,Sweden,Large highest EEA,0040,Flattener,-33075253,,2109213839,-0.0157,,nein,,
549300C6TUMDXNOVXS82,CON,2025-06-30,Länsförsäkringar Bank AB - gruppen,Sweden,Large highest EEA,0050,kurze Zinsen hoch,-37224844,,2109213839,-0.0176,,nein,,
549300C6TUMDXNOVXS82,CON,2025-06-30,Länsförsäkringar Bank AB - gruppen,Sweden,Large highest EEA,0060,kurze Zinsen runter,18526360,,2109213839,0.0088,,nein,,
549300C6TUMDXNOVXS82,CON,2025-12-31,Länsförsäkringar Bank AB - gruppen,Sweden,Large highest EEA,0010,Parallelverschiebung hoch,-21736481,642478,2165241044,-0.0100,0.0003,nein,nein,
549300C6TUMDXNOVXS82,CON,2025-12-31,Länsförsäkringar Bank AB - gruppen,Sweden,Large highest EEA,0020,Parallelverschiebung runter,10607861,-28101974,2165241044,0.0049,-0.0130,nein,nein,
549300C6TUMDXNOVXS82,CON,2025-12-31,Länsförsäkringar Bank AB - gruppen,Sweden,Large highest EEA,0030,Steepener,15642222,,2165241044,0.0072,,nein,,
549300C6TUMDXNOVXS82,CON,2025-12-31,Länsförsäkringar Bank AB - gruppen,Sweden,Large highest EEA,0040,Flattener,-36032639,,2165241044,-0.0166,,nein,,
549300C6TUMDXNOVXS82,CON,2025-12-31,Länsförsäkringar Bank AB - gruppen,Sweden,Large highest EEA,0050,kurze Zinsen hoch,-41624806,,2165241044,-0.0192,,nein,,
549300C6TUMDXNOVXS82,CON,2025-12-31,Länsförsäkringar Bank AB - gruppen,Sweden,Large highest EEA,0060,kurze Zinsen runter,20765251,,2165241044,0.0096,,nein,,
549300DYPOFMXOR7XM56,CON,2025-06-30,Crelan,Belgium,Large highest EEA,0010,Parallelverschiebung hoch,-219508408,15318853,2773346684,-0.0791,0.0055,nein,nein,
549300DYPOFMXOR7XM56,CON,2025-06-30,Crelan,Belgium,Large highest EEA,0020,Parallelverschiebung runter,-163320031,-65981600,2773346684,-0.0589,-0.0238,nein,nein,
549300DYPOFMXOR7XM56,CON,2025-06-30,Crelan,Belgium,Large highest EEA,0030,Steepener,-73422738,,2773346684,-0.0265,,nein,,
549300DYPOFMXOR7XM56,CON,2025-06-30,Crelan,Belgium,Large highest EEA,0040,Flattener,24960435,,2773346684,0.0090,,nein,,
549300DYPOFMXOR7XM56,CON,2025-06-30,Crelan,Belgium,Large highest EEA,0050,kurze Zinsen hoch,-24094469,,2773346684,-0.0087,,nein,,
549300DYPOFMXOR7XM56,CON,2025-06-30,Crelan,Belgium,Large highest EEA,0060,kurze Zinsen runter,28950557,,2773346684,0.0104,,nein,,
549300DYPOFMXOR7XM56,CON,2025-12-31,Crelan,Belgium,Large highest EEA,0010,Parallelverschiebung hoch,-184394039,-22664164,3241914590,-0.0569,-0.0070,nein,nein,
549300DYPOFMXOR7XM56,CON,2025-12-31,Crelan,Belgium,Large highest EEA,0020,Parallelverschiebung runter,-42612603,-28264151,3241914590,-0.0131,-0.0087,nein,nein,
549300DYPOFMXOR7XM56,CON,2025-12-31,Crelan,Belgium,Large highest EEA,0030,Steepener,20316278,,3241914590,0.0063,,nein,,
549300DYPOFMXOR7XM56,CON,2025-12-31,Crelan,Belgium,Large highest EEA,0040,Flattener,19852437,,3241914590,0.0061,,nein,,
549300DYPOFMXOR7XM56,CON,2025-12-31,Crelan,Belgium,Large highest EEA,0050,kurze Zinsen hoch,-133107709,,3241914590,-0.0411,,nein,,
549300DYPOFMXOR7XM56,CON,2025-12-31,Crelan,Belgium,Large highest EEA,0060,kurze Zinsen runter,11712759,,3241914590,0.0036,,nein,,
549300EHNXQVOI120S55,CON,2025-06-30,Coop Pank AS,Estonia,Large highest EEA,0010,Parallelverschiebung hoch,2366152,5601951,210129768,0.0113,0.0267,nein,nein,
549300EHNXQVOI120S55,CON,2025-06-30,Coop Pank AS,Estonia,Large highest EEA,0020,Parallelverschiebung runter,-12765993,-8467110,210129768,-0.0608,-0.0403,nein,nein,
549300EHNXQVOI120S55,CON,2025-06-30,Coop Pank AS,Estonia,Large highest EEA,0030,Steepener,-1717534,,210129768,-0.0082,,nein,,
549300EHNXQVOI120S55,CON,2025-06-30,Coop Pank AS,Estonia,Large highest EEA,0040,Flattener,618913,,210129768,0.0029,,nein,,
549300EHNXQVOI120S55,CON,2025-06-30,Coop Pank AS,Estonia,Large highest EEA,0050,kurze Zinsen hoch,1256042,,210129768,0.0060,,nein,,
549300EHNXQVOI120S55,CON,2025-06-30,Coop Pank AS,Estonia,Large highest EEA,0060,kurze Zinsen runter,-7360345,,210129768,-0.0350,,nein,,
549300EHNXQVOI120S55,CON,2025-12-31,Coop Pank AS,Estonia,Large highest EEA,0010,Parallelverschiebung hoch,1749612,6956303,231572118,0.0076,0.0300,nein,nein,
549300EHNXQVOI120S55,CON,2025-12-31,Coop Pank AS,Estonia,Large highest EEA,0020,Parallelverschiebung runter,-13111632,-11084207,231572118,-0.0566,-0.0479,nein,nein,
549300EHNXQVOI120S55,CON,2025-12-31,Coop Pank AS,Estonia,Large highest EEA,0030,Steepener,-2174770,,231572118,-0.0094,,nein,,
549300EHNXQVOI120S55,CON,2025-12-31,Coop Pank AS,Estonia,Large highest EEA,0040,Flattener,796990,,231572118,0.0034,,nein,,
549300EHNXQVOI120S55,CON,2025-12-31,Coop Pank AS,Estonia,Large highest EEA,0050,kurze Zinsen hoch,1240743,,231572118,0.0054,,nein,,
549300EHNXQVOI120S55,CON,2025-12-31,Coop Pank AS,Estonia,Large highest EEA,0060,kurze Zinsen runter,-7982251,,231572118,-0.0345,,nein,,
549300FH0WJAPEHTIQ77,IND,2025-12-31,BofA Securities Europe SA,France,Large highest EEA,0010,Parallelverschiebung hoch,-369729,65967324,8864214632,-0.0000,0.0074,nein,nein,
549300FH0WJAPEHTIQ77,IND,2025-12-31,BofA Securities Europe SA,France,Large highest EEA,0020,Parallelverschiebung runter,-6581801,-219648943,8864214632,-0.0007,-0.0248,nein,nein,
549300FH0WJAPEHTIQ77,IND,2025-12-31,BofA Securities Europe SA,France,Large highest EEA,0030,Steepener,-66044,,8864214632,-0.0000,,nein,,
549300FH0WJAPEHTIQ77,IND,2025-12-31,BofA Securities Europe SA,France,Large highest EEA,0040,Flattener,-5170963,,8864214632,-0.0006,,nein,,
549300FH0WJAPEHTIQ77,IND,2025-12-31,BofA Securities Europe SA,France,Large highest EEA,0050,kurze Zinsen hoch,-4277717,,8864214632,-0.0005,,nein,,
549300FH0WJAPEHTIQ77,IND,2025-12-31,BofA Securities Europe SA,France,Large highest EEA,0060,kurze Zinsen runter,-1568785,,8864214632,-0.0002,,nein,,
549300GKFG0RYRRQ1414,CON,2025-06-30,DNB BANK ASA,Norway,Large highest EEA,0010,Parallelverschiebung hoch,-100808500,-167732500,19203279765,-0.0052,-0.0087,nein,nein,
549300GKFG0RYRRQ1414,CON,2025-06-30,DNB BANK ASA,Norway,Large highest EEA,0020,Parallelverschiebung runter,37940500,-256373000,19203279765,0.0020,-0.0134,nein,nein,
549300GKFG0RYRRQ1414,CON,2025-06-30,DNB BANK ASA,Norway,Large highest EEA,0030,Steepener,5999500,,19203279765,0.0003,,nein,,
549300GKFG0RYRRQ1414,CON,2025-06-30,DNB BANK ASA,Norway,Large highest EEA,0040,Flattener,-60840000,,19203279765,-0.0032,,nein,,
549300GKFG0RYRRQ1414,CON,2025-06-30,DNB BANK ASA,Norway,Large highest EEA,0050,kurze Zinsen hoch,-96499000,,19203279765,-0.0050,,nein,,
549300GKFG0RYRRQ1414,CON,2025-06-30,DNB BANK ASA,Norway,Large highest EEA,0060,kurze Zinsen runter,28814500,,19203279765,0.0015,,nein,,
549300GKFG0RYRRQ1414,CON,2025-12-31,DNB BANK ASA,Norway,Large highest EEA,0010,Parallelverschiebung hoch,-10301680,90266360,19530360507,-0.0005,0.0046,nein,nein,
549300GKFG0RYRRQ1414,CON,2025-12-31,DNB BANK ASA,Norway,Large highest EEA,0020,Parallelverschiebung runter,1857680,-252734491,19530360507,0.0001,-0.0129,nein,nein,
549300GKFG0RYRRQ1414,CON,2025-12-31,DNB BANK ASA,Norway,Large highest EEA,0030,Steepener,-44246560,,19530360507,-0.0023,,nein,,
549300GKFG0RYRRQ1414,CON,2025-12-31,DNB BANK ASA,Norway,Large highest EEA,0040,Flattener,-5235280,,19530360507,-0.0003,,nein,,
549300GKFG0RYRRQ1414,CON,2025-12-31,DNB BANK ASA,Norway,Large highest EEA,0050,kurze Zinsen hoch,-8528440,,19530360507,-0.0004,,nein,,
549300GKFG0RYRRQ1414,CON,2025-12-31,DNB BANK ASA,Norway,Large highest EEA,0060,kurze Zinsen runter,-38420200,,19530360507,-0.0020,,nein,,
549300HFEHJOXGE4ZE63,CON,2025-06-30,SFIL S.A.,France,Large highest EEA,0010,Parallelverschiebung hoch,-103032504,-12410547,1457438104,-0.0707,-0.0085,nein,nein,
549300HFEHJOXGE4ZE63,CON,2025-06-30,SFIL S.A.,France,Large highest EEA,0020,Parallelverschiebung runter,253348701,14055046,1457438104,0.1738,0.0096,nein,nein,
