lei,scope,refPeriod,bank_name,country,institution_type,klasse_code,cell_row,pd_band_von,pd_band_bis,ebene,pd_einheit,pd_pct,pd_im_band,lgd_pct,exposure_eur,rwea_eur,risikogewicht,wesentlich,dichte_gemeldet,dichte_stimmt
969500LFTDNMONT2EP08,CON,2025-12-31,Caisse fédérale de crédit mutuel,France,Large subsidiaries,qEEA=eba_qAE:qx2012,0010,0.0,0.15,grob,bruch,0.09,ja,41.89,9074751339.87,2488497207.6,0.274222,ja,0.2742,ja
969500LFTDNMONT2EP08,CON,2025-12-31,Caisse fédérale de crédit mutuel,France,Large subsidiaries,qEEA=eba_qAE:qx2012,0020,0.0,0.1,fein,bruch,0.06,ja,44.77,3432198704.72,846828374.66,0.246731,ja,0.2467,ja
969500LFTDNMONT2EP08,CON,2025-12-31,Caisse fédérale de crédit mutuel,France,Large subsidiaries,qEEA=eba_qAE:qx2012,0030,0.1,0.15,fein,bruch,0.11,ja,40.14,5642552635.15,1641668832.94,0.290944,ja,0.2909,ja
969500LFTDNMONT2EP08,CON,2025-12-31,Caisse fédérale de crédit mutuel,France,Large subsidiaries,qEEA=eba_qAE:qx2012,0040,0.15,0.25,beide,bruch,0.2,ja,40.12,9932568122.04,4062297089.49,0.408988,ja,0.409,ja
969500LFTDNMONT2EP08,CON,2025-12-31,Caisse fédérale de crédit mutuel,France,Large subsidiaries,qEEA=eba_qAE:qx2012,0050,0.25,0.5,beide,bruch,0.33,ja,40.04,12413668657.3,6569253660.7,0.529195,ja,0.5292,ja
969500LFTDNMONT2EP08,CON,2025-12-31,Caisse fédérale de crédit mutuel,France,Large subsidiaries,qEEA=eba_qAE:qx2012,0060,0.5,0.75,beide,bruch,0.73,ja,40.01,9659946963.34,7053319502.28,0.730161,ja,0.7302,ja
969500LFTDNMONT2EP08,CON,2025-12-31,Caisse fédérale de crédit mutuel,France,Large subsidiaries,qEEA=eba_qAE:qx2012,0070,0.75,2.5,grob,bruch,1.4,ja,40.03,4197582699.94,4015861410.01,0.956708,ja,0.9567,ja
969500LFTDNMONT2EP08,CON,2025-12-31,Caisse fédérale de crédit mutuel,France,Large subsidiaries,qEEA=eba_qAE:qx2012,0080,0.75,1.75,fein,bruch,1.4,ja,40.03,4197582699.94,4015861410.01,0.956708,ja,0.9567,ja
969500LFTDNMONT2EP08,CON,2025-12-31,Caisse fédérale de crédit mutuel,France,Large subsidiaries,qEEA=eba_qAE:qx2012,0090,1.75,2.5,fein,bruch,0.0,,0.0,0.0,0.0,,nein,0.0,
969500LFTDNMONT2EP08,CON,2025-12-31,Caisse fédérale de crédit mutuel,France,Large subsidiaries,qEEA=eba_qAE:qx2012,0100,2.5,10.0,grob,bruch,3.91,ja,40.01,3693440900.65,4700811213.25,1.272746,ja,1.2727,ja
969500LFTDNMONT2EP08,CON,2025-12-31,Caisse fédérale de crédit mutuel,France,Large subsidiaries,qEEA=eba_qAE:qx2012,0110,2.5,5.0,fein,bruch,3.91,ja,40.01,3693440900.65,4700811213.25,1.272746,ja,1.2727,ja
969500LFTDNMONT2EP08,CON,2025-12-31,Caisse fédérale de crédit mutuel,France,Large subsidiaries,qEEA=eba_qAE:qx2012,0120,5.0,10.0,fein,bruch,0.0,,0.0,0.0,0.0,,nein,0.0,
969500LFTDNMONT2EP08,CON,2025-12-31,Caisse fédérale de crédit mutuel,France,Large subsidiaries,qEEA=eba_qAE:qx2012,0130,10.0,100.0,grob,bruch,10.13,ja,40.0,1814263848.93,3257021828.71,1.795231,ja,1.7952,ja
969500LFTDNMONT2EP08,CON,2025-12-31,Caisse fédérale de crédit mutuel,France,Large subsidiaries,qEEA=eba_qAE:qx2012,0140,10.0,20.0,fein,bruch,10.13,ja,40.0,1814263848.93,3257021828.71,1.795231,ja,1.7952,ja
969500LFTDNMONT2EP08,CON,2025-12-31,Caisse fédérale de crédit mutuel,France,Large subsidiaries,qEEA=eba_qAE:qx2012,0150,20.0,30.0,fein,bruch,0.0,,0.0,0.0,0.0,,nein,0.0,
969500LFTDNMONT2EP08,CON,2025-12-31,Caisse fédérale de crédit mutuel,France,Large subsidiaries,qEEA=eba_qAE:qx2012,0160,30.0,100.0,fein,bruch,0.0,,0.0,0.0,0.0,,nein,0.0,
969500LFTDNMONT2EP08,CON,2025-12-31,Caisse fédérale de crédit mutuel,France,Large subsidiaries,qEEA=eba_qAE:qx2012,0170,100.0,100.0,beide,bruch,100.0,ja,40.0,891495852.0,0.0,0.0,ja,0.0,ja
969500LFTDNMONT2EP08,CON,2025-12-31,Caisse fédérale de crédit mutuel,France,Large subsidiaries,qEEA=eba_qAE:qx2012,0180,,,summe,bruch,2.74,,40.37,51677718384.07,32147061912.04,0.622068,ja,0.6221,ja
969500LFTDNMONT2EP08,CON,2025-12-31,Caisse fédérale de crédit mutuel,France,Large subsidiaries,qEEA=eba_qAE:qx2013,0010,0.0,0.15,grob,bruch,0.0,,0.0,6271000.0,5659947.01,0.902559,nein,0.9026,ja
969500LFTDNMONT2EP08,CON,2025-12-31,Caisse fédérale de crédit mutuel,France,Large subsidiaries,qEEA=eba_qAE:qx2013,0020,0.0,0.1,fein,bruch,0.0,,0.0,6271000.0,5659947.01,0.902559,nein,0.9026,ja
969500LFTDNMONT2EP08,CON,2025-12-31,Caisse fédérale de crédit mutuel,France,Large subsidiaries,qEEA=eba_qAE:qx2013,0030,0.1,0.15,fein,bruch,0.0,,0.0,0.0,0.0,,nein,0.0,
969500LFTDNMONT2EP08,CON,2025-12-31,Caisse fédérale de crédit mutuel,France,Large subsidiaries,qEEA=eba_qAE:qx2013,0040,0.15,0.25,beide,bruch,0.24,ja,27.69,4675958874.88,1268476535.82,0.271276,ja,0.2713,ja
969500LFTDNMONT2EP08,CON,2025-12-31,Caisse fédérale de crédit mutuel,France,Large subsidiaries,qEEA=eba_qAE:qx2013,0050,0.25,0.5,beide,bruch,0.37,ja,23.85,13183527816.96,3786156074.79,0.287188,ja,0.2872,ja
969500LFTDNMONT2EP08,CON,2025-12-31,Caisse fédérale de crédit mutuel,France,Large subsidiaries,qEEA=eba_qAE:qx2013,0060,0.5,0.75,beide,bruch,0.67,ja,19.65,5543284504.84,1695882576.26,0.305935,ja,0.3059,ja
969500LFTDNMONT2EP08,CON,2025-12-31,Caisse fédérale de crédit mutuel,France,Large subsidiaries,qEEA=eba_qAE:qx2013,0070,0.75,2.5,grob,bruch,1.39,ja,25.04,25489746965.31,12813611546.27,0.502697,ja,0.5027,ja
969500LFTDNMONT2EP08,CON,2025-12-31,Caisse fédérale de crédit mutuel,France,Large subsidiaries,qEEA=eba_qAE:qx2013,0080,0.75,1.75,fein,bruch,1.18,ja,25.22,19117384859.23,9268785829.24,0.484835,ja,0.4848,ja
969500LFTDNMONT2EP08,CON,2025-12-31,Caisse fédérale de crédit mutuel,France,Large subsidiaries,qEEA=eba_qAE:qx2013,0090,1.75,2.5,fein,bruch,2.04,ja,24.48,6372362106.08,3544825717.03,0.556281,ja,0.5563,ja
969500LFTDNMONT2EP08,CON,2025-12-31,Caisse fédérale de crédit mutuel,France,Large subsidiaries,qEEA=eba_qAE:qx2013,0100,2.5,10.0,grob,bruch,4.28,ja,25.54,15168805328.5,11160388410.4,0.735746,ja,0.7357,ja
969500LFTDNMONT2EP08,CON,2025-12-31,Caisse fédérale de crédit mutuel,France,Large subsidiaries,qEEA=eba_qAE:qx2013,0110,2.5,5.0,fein,bruch,3.44,ja,26.0,11377007292.16,7995337508.38,0.702763,ja,0.7028,ja
969500LFTDNMONT2EP08,CON,2025-12-31,Caisse fédérale de crédit mutuel,France,Large subsidiaries,qEEA=eba_qAE:qx2013,0120,5.0,10.0,fein,bruch,6.79,ja,24.14,3791798036.34,3165050902.02,0.83471,ja,0.8347,ja
969500LFTDNMONT2EP08,CON,2025-12-31,Caisse fédérale de crédit mutuel,France,Large subsidiaries,qEEA=eba_qAE:qx2013,0130,10.0,100.0,grob,bruch,18.83,ja,23.74,3236523274.95,3634268312.74,1.122893,ja,1.1229,ja
969500LFTDNMONT2EP08,CON,2025-12-31,Caisse fédérale de crédit mutuel,France,Large subsidiaries,qEEA=eba_qAE:qx2013,0140,10.0,20.0,fein,bruch,12.33,ja,23.77,1847498201.54,1945081690.89,1.052819,ja,1.0528,ja
969500LFTDNMONT2EP08,CON,2025-12-31,Caisse fédérale de crédit mutuel,France,Large subsidiaries,qEEA=eba_qAE:qx2013,0150,20.0,30.0,fein,bruch,25.53,ja,24.05,1208331964.99,1478814724.5,1.223848,ja,1.2238,ja
969500LFTDNMONT2EP08,CON,2025-12-31,Caisse fédérale de crédit mutuel,France,Large subsidiaries,qEEA=eba_qAE:qx2013,0160,30.0,100.0,fein,bruch,40.42,ja,21.29,180693108.42,210371897.35,1.16425,ja,1.1642,ja
969500LFTDNMONT2EP08,CON,2025-12-31,Caisse fédérale de crédit mutuel,France,Large subsidiaries,qEEA=eba_qAE:qx2013,0170,100.0,100.0,beide,bruch,100.0,ja,57.72,3059305816.77,1666766786.13,0.544819,ja,0.5448,ja
969500LFTDNMONT2EP08,CON,2025-12-31,Caisse fédérale de crédit mutuel,France,Large subsidiaries,qEEA=eba_qAE:qx2013,0180,,,summe,bruch,6.78,,26.04,70363423582.21,36031210189.42,0.512073,ja,0.5121,ja
969500LFTDNMONT2EP08,CON,2025-12-31,Caisse fédérale de crédit mutuel,France,Large subsidiaries,qEEA=eba_qAE:qx2018,0010,0.0,0.15,grob,bruch,0.05,ja,38.15,23421473492.98,4890804476.47,0.208817,ja,0.2088,ja
969500LFTDNMONT2EP08,CON,2025-12-31,Caisse fédérale de crédit mutuel,France,Large subsidiaries,qEEA=eba_qAE:qx2018,0020,0.0,0.1,fein,bruch,0.03,ja,34.49,15708276693.48,1626850901.13,0.103566,ja,0.1036,ja
969500LFTDNMONT2EP08,CON,2025-12-31,Caisse fédérale de crédit mutuel,France,Large subsidiaries,qEEA=eba_qAE:qx2018,0030,0.1,0.15,fein,bruch,0.1,ja,45.61,7713196799.5,3263953575.34,0.423165,ja,0.4232,ja
969500LFTDNMONT2EP08,CON,2025-12-31,Caisse fédérale de crédit mutuel,France,Large subsidiaries,qEEA=eba_qAE:qx2018,0040,0.15,0.25,beide,bruch,0.22,ja,42.31,322401941.32,204343445.82,0.633816,ja,0.6338,ja
969500LFTDNMONT2EP08,CON,2025-12-31,Caisse fédérale de crédit mutuel,France,Large subsidiaries,qEEA=eba_qAE:qx2018,0050,0.25,0.5,beide,bruch,0.42,ja,50.04,273360190.21,267340971.16,0.977981,ja,0.978,ja
969500LFTDNMONT2EP08,CON,2025-12-31,Caisse fédérale de crédit mutuel,France,Large subsidiaries,qEEA=eba_qAE:qx2018,0060,0.5,0.75,beide,bruch,0.73,ja,45.0,117.96,130.06,1.102577,nein,1.1026,ja
969500LFTDNMONT2EP08,CON,2025-12-31,Caisse fédérale de crédit mutuel,France,Large subsidiaries,qEEA=eba_qAE:qx2018,0070,0.75,2.5,grob,bruch,0.98,ja,46.41,492897919.52,620857839.59,1.259607,ja,1.2596,ja
969500LFTDNMONT2EP08,CON,2025-12-31,Caisse fédérale de crédit mutuel,France,Large subsidiaries,qEEA=eba_qAE:qx2018,0080,0.75,1.75,fein,bruch,0.98,ja,46.41,492897919.52,620857839.59,1.259607,ja,1.2596,ja
969500LFTDNMONT2EP08,CON,2025-12-31,Caisse fédérale de crédit mutuel,France,Large subsidiaries,qEEA=eba_qAE:qx2018,0090,1.75,2.5,fein,bruch,0.0,,0.0,0.0,0.0,,nein,0.0,
969500LFTDNMONT2EP08,CON,2025-12-31,Caisse fédérale de crédit mutuel,France,Large subsidiaries,qEEA=eba_qAE:qx2018,0100,2.5,10.0,grob,bruch,2.67,ja,45.0,59747477.71,95112892.36,1.591915,ja,1.5919,ja
969500LFTDNMONT2EP08,CON,2025-12-31,Caisse fédérale de crédit mutuel,France,Large subsidiaries,qEEA=eba_qAE:qx2018,0110,2.5,5.0,fein,bruch,2.67,ja,45.0,59747477.71,95112892.36,1.591915,ja,1.5919,ja
969500LFTDNMONT2EP08,CON,2025-12-31,Caisse fédérale de crédit mutuel,France,Large subsidiaries,qEEA=eba_qAE:qx2018,0120,5.0,10.0,fein,bruch,0.0,,0.0,0.0,0.0,,nein,0.0,
969500LFTDNMONT2EP08,CON,2025-12-31,Caisse fédérale de crédit mutuel,France,Large subsidiaries,qEEA=eba_qAE:qx2018,0130,10.0,100.0,grob,bruch,20.67,ja,45.0,23900804.59,67689046.37,2.832082,ja,2.8321,ja
969500LFTDNMONT2EP08,CON,2025-12-31,Caisse fédérale de crédit mutuel,France,Large subsidiaries,qEEA=eba_qAE:qx2018,0140,10.0,20.0,fein,bruch,0.0,,0.0,0.0,0.0,,nein,0.0,
969500LFTDNMONT2EP08,CON,2025-12-31,Caisse fédérale de crédit mutuel,France,Large subsidiaries,qEEA=eba_qAE:qx2018,0150,20.0,30.0,fein,bruch,20.67,ja,45.0,23900804.59,67689046.37,2.832082,ja,2.8321,ja
969500LFTDNMONT2EP08,CON,2025-12-31,Caisse fédérale de crédit mutuel,France,Large subsidiaries,qEEA=eba_qAE:qx2018,0160,30.0,100.0,fein,bruch,0.0,,0.0,0.0,0.0,,nein,0.0,
969500LFTDNMONT2EP08,CON,2025-12-31,Caisse fédérale de crédit mutuel,France,Large subsidiaries,qEEA=eba_qAE:qx2018,0170,100.0,100.0,beide,bruch,100.0,ja,45.0,303676.3,0.0,0.0,nein,0.0,ja
969500LFTDNMONT2EP08,CON,2025-12-31,Caisse fédérale de crédit mutuel,France,Large subsidiaries,qEEA=eba_qAE:qx2018,0180,,,summe,bruch,0.1,,38.53,24594085620.59,6146148801.83,0.249904,ja,0.2499,ja
969500LFTDNMONT2EP08,CON,2025-12-31,Caisse fédérale de crédit mutuel,France,Large subsidiaries,qEEA=eba_qAE:qx2068,0010,0.0,0.15,grob,bruch,0.07,ja,13.97,158691283812.82,4440726594.13,0.027983,ja,0.028,ja
969500LFTDNMONT2EP08,CON,2025-12-31,Caisse fédérale de crédit mutuel,France,Large subsidiaries,qEEA=eba_qAE:qx2068,0020,0.0,0.1,fein,bruch,0.05,ja,13.41,108802536711.76,2288511910.18,0.021034,ja,0.021,ja
969500LFTDNMONT2EP08,CON,2025-12-31,Caisse fédérale de crédit mutuel,France,Large subsidiaries,qEEA=eba_qAE:qx2068,0030,0.1,0.15,fein,bruch,0.13,ja,15.22,49888747101.06,2152214683.95,0.04314,ja,0.0431,ja
969500LFTDNMONT2EP08,CON,2025-12-31,Caisse fédérale de crédit mutuel,France,Large subsidiaries,qEEA=eba_qAE:qx2068,0040,0.15,0.25,beide,bruch,0.15,ja,16.05,920673617.28,46149125.17,0.050125,ja,0.0501,ja
969500LFTDNMONT2EP08,CON,2025-12-31,Caisse fédérale de crédit mutuel,France,Large subsidiaries,qEEA=eba_qAE:qx2068,0050,0.25,0.5,beide,bruch,0.32,ja,16.09,37873445216.95,3301210127.96,0.087164,ja,0.0872,ja
969500LFTDNMONT2EP08,CON,2025-12-31,Caisse fédérale de crédit mutuel,France,Large subsidiaries,qEEA=eba_qAE:qx2068,0060,0.5,0.75,beide,bruch,0.55,ja,15.44,11566995671.13,1535549593.29,0.132753,ja,0.1328,ja
969500LFTDNMONT2EP08,CON,2025-12-31,Caisse fédérale de crédit mutuel,France,Large subsidiaries,qEEA=eba_qAE:qx2068,0070,0.75,2.5,grob,bruch,1.47,ja,17.14,23132626931.01,5559416584.92,0.240328,ja,0.2403,ja
969500LFTDNMONT2EP08,CON,2025-12-31,Caisse fédérale de crédit mutuel,France,Large subsidiaries,qEEA=eba_qAE:qx2068,0080,0.75,1.75,fein,bruch,1.2,ja,17.64,16458056921.42,3594617324.06,0.218411,ja,0.2184,ja
969500LFTDNMONT2EP08,CON,2025-12-31,Caisse fédérale de crédit mutuel,France,Large subsidiaries,qEEA=eba_qAE:qx2068,0090,1.75,2.5,fein,bruch,2.14,ja,15.89,6674570009.59,1964799260.86,0.294371,ja,0.2944,ja
969500LFTDNMONT2EP08,CON,2025-12-31,Caisse fédérale de crédit mutuel,France,Large subsidiaries,qEEA=eba_qAE:qx2068,0100,2.5,10.0,grob,bruch,4.91,ja,18.48,12537453258.23,6187701187.26,0.493537,ja,0.4935,ja
969500LFTDNMONT2EP08,CON,2025-12-31,Caisse fédérale de crédit mutuel,France,Large subsidiaries,qEEA=eba_qAE:qx2068,0110,2.5,5.0,fein,bruch,3.6,ja,19.03,7046959056.0,3046114720.99,0.432259,ja,0.4323,ja
969500LFTDNMONT2EP08,CON,2025-12-31,Caisse fédérale de crédit mutuel,France,Large subsidiaries,qEEA=eba_qAE:qx2068,0120,5.0,10.0,fein,bruch,6.6,ja,17.77,5490494202.23,3141586466.27,0.572186,ja,0.5722,ja
969500LFTDNMONT2EP08,CON,2025-12-31,Caisse fédérale de crédit mutuel,France,Large subsidiaries,qEEA=eba_qAE:qx2068,0130,10.0,100.0,grob,bruch,20.71,ja,17.45,4611813540.66,3915610608.87,0.849039,ja,0.849,ja
969500LFTDNMONT2EP08,CON,2025-12-31,Caisse fédérale de crédit mutuel,France,Large subsidiaries,qEEA=eba_qAE:qx2068,0140,10.0,20.0,fein,bruch,14.19,ja,17.78,1452890514.15,1074293453.43,0.739418,ja,0.7394,ja
969500LFTDNMONT2EP08,CON,2025-12-31,Caisse fédérale de crédit mutuel,France,Large subsidiaries,qEEA=eba_qAE:qx2068,0150,20.0,30.0,fein,bruch,23.4,ja,16.7,3025425359.99,2699581553.96,0.892298,ja,0.8923,ja
969500LFTDNMONT2EP08,CON,2025-12-31,Caisse fédérale de crédit mutuel,France,Large subsidiaries,qEEA=eba_qAE:qx2068,0160,30.0,100.0,fein,bruch,30.61,ja,30.71,133497666.52,141735601.48,1.061708,ja,1.0617,ja
969500LFTDNMONT2EP08,CON,2025-12-31,Caisse fédérale de crédit mutuel,France,Large subsidiaries,qEEA=eba_qAE:qx2068,0170,100.0,100.0,beide,bruch,100.0,ja,40.61,2881119185.84,1149270763.02,0.398897,ja,0.3989,ja
969500LFTDNMONT2EP08,CON,2025-12-31,Caisse fédérale de crédit mutuel,France,Large subsidiaries,qEEA=eba_qAE:qx2068,0180,,,summe,bruch,2.02,,15.25,252215411233.92,26135634584.62,0.103624,ja,0.1036,ja
969500LFTDNMONT2EP08,CON,2025-12-31,Caisse fédérale de crédit mutuel,France,Large subsidiaries,qEEA=eba_qAE:qx2081,0010,0.0,0.15,grob,bruch,0.08,ja,25.83,25573141892.01,1335904326.57,0.052239,ja,0.0522,ja
969500LFTDNMONT2EP08,CON,2025-12-31,Caisse fédérale de crédit mutuel,France,Large subsidiaries,qEEA=eba_qAE:qx2081,0020,0.0,0.1,fein,bruch,0.06,ja,26.3,18157828133.38,812829049.86,0.044765,ja,0.0448,ja
969500LFTDNMONT2EP08,CON,2025-12-31,Caisse fédérale de crédit mutuel,France,Large subsidiaries,qEEA=eba_qAE:qx2081,0030,0.1,0.15,fein,bruch,0.13,ja,24.67,7415313758.63,523075276.71,0.07054,ja,0.0705,ja
969500LFTDNMONT2EP08,CON,2025-12-31,Caisse fédérale de crédit mutuel,France,Large subsidiaries,qEEA=eba_qAE:qx2081,0040,0.15,0.25,beide,bruch,0.16,ja,25.5,3940524885.75,319316924.76,0.081034,ja,0.081,ja
969500LFTDNMONT2EP08,CON,2025-12-31,Caisse fédérale de crédit mutuel,France,Large subsidiaries,qEEA=eba_qAE:qx2081,0050,0.25,0.5,beide,bruch,0.37,ja,30.35,12508803287.34,2005793302.13,0.160351,ja,0.1604,ja
969500LFTDNMONT2EP08,CON,2025-12-31,Caisse fédérale de crédit mutuel,France,Large subsidiaries,qEEA=eba_qAE:qx2081,0060,0.5,0.75,beide,bruch,0.53,ja,24.38,2688230976.76,453744680.58,0.168789,ja,0.1688,ja
969500LFTDNMONT2EP08,CON,2025-12-31,Caisse fédérale de crédit mutuel,France,Large subsidiaries,qEEA=eba_qAE:qx2081,0070,0.75,2.5,grob,bruch,1.36,ja,30.06,10960468044.89,3263510543.84,0.297753,ja,0.2978,ja
969500LFTDNMONT2EP08,CON,2025-12-31,Caisse fédérale de crédit mutuel,France,Large subsidiaries,qEEA=eba_qAE:qx2081,0080,0.75,1.75,fein,bruch,1.2,ja,30.88,8841084172.59,2548034712.22,0.288204,ja,0.2882,ja
969500LFTDNMONT2EP08,CON,2025-12-31,Caisse fédérale de crédit mutuel,France,Large subsidiaries,qEEA=eba_qAE:qx2081,0090,1.75,2.5,fein,bruch,2.02,ja,26.68,2119383872.3,715475831.62,0.337587,ja,0.3376,ja
969500LFTDNMONT2EP08,CON,2025-12-31,Caisse fédérale de crédit mutuel,France,Large subsidiaries,qEEA=eba_qAE:qx2081,0100,2.5,10.0,grob,bruch,4.81,ja,32.42,8685392328.34,3471424587.26,0.399685,ja,0.3997,ja
969500LFTDNMONT2EP08,CON,2025-12-31,Caisse fédérale de crédit mutuel,France,Large subsidiaries,qEEA=eba_qAE:qx2081,0110,2.5,5.0,fein,bruch,3.73,ja,32.77,6006664030.24,2350281279.4,0.391279,ja,0.3913,ja
969500LFTDNMONT2EP08,CON,2025-12-31,Caisse fédérale de crédit mutuel,France,Large subsidiaries,qEEA=eba_qAE:qx2081,0120,5.0,10.0,fein,bruch,7.24,ja,31.64,2678728298.1,1121143307.86,0.418536,ja,0.4185,ja
969500LFTDNMONT2EP08,CON,2025-12-31,Caisse fédérale de crédit mutuel,France,Large subsidiaries,qEEA=eba_qAE:qx2081,0130,10.0,100.0,grob,bruch,22.41,ja,31.07,2190108263.24,1321399444.79,0.603349,ja,0.6033,ja
969500LFTDNMONT2EP08,CON,2025-12-31,Caisse fédérale de crédit mutuel,France,Large subsidiaries,qEEA=eba_qAE:qx2081,0140,10.0,20.0,fein,bruch,16.56,ja,31.54,999486705.32,546685457.62,0.546966,ja,0.547,ja
969500LFTDNMONT2EP08,CON,2025-12-31,Caisse fédérale de crédit mutuel,France,Large subsidiaries,qEEA=eba_qAE:qx2081,0150,20.0,30.0,fein,bruch,23.2,ja,27.2,523729749.72,317448728.56,0.606131,ja,0.6061,ja
969500LFTDNMONT2EP08,CON,2025-12-31,Caisse fédérale de crédit mutuel,France,Large subsidiaries,qEEA=eba_qAE:qx2081,0160,30.0,100.0,fein,bruch,30.54,ja,33.39,666891808.2,457265258.61,0.685666,ja,0.6857,ja
969500LFTDNMONT2EP08,CON,2025-12-31,Caisse fédérale de crédit mutuel,France,Large subsidiaries,qEEA=eba_qAE:qx2081,0170,100.0,100.0,beide,bruch,100.0,ja,62.67,2985860026.18,1282236546.04,0.429436,ja,0.4294,ja
969500LFTDNMONT2EP08,CON,2025-12-31,Caisse fédérale de crédit mutuel,France,Large subsidiaries,qEEA=eba_qAE:qx2081,0180,,,summe,bruch,5.94,,29.81,69532529704.51,13453330355.97,0.193483,ja,0.1935,ja
969500VHT1ZNPVWOYF63,CON,2025-12-31,BNP Paribas Personal Finance,France,Large subsidiaries,qEEA=eba_qAE:qx2009,0010,0.0,0.15,grob,bruch,0.0999,ja,50.6552,1707782246.0,52069390.0,0.030489,ja,0.03048948,ja
969500VHT1ZNPVWOYF63,CON,2025-12-31,BNP Paribas Personal Finance,France,Large subsidiaries,qEEA=eba_qAE:qx2009,0020,0.0,0.1,fein,bruch,0.0999,ja,50.2057,907750122.0,27431206.25,0.030219,ja,0.0302189,ja
969500VHT1ZNPVWOYF63,CON,2025-12-31,BNP Paribas Personal Finance,France,Large subsidiaries,qEEA=eba_qAE:qx2009,0030,0.1,0.15,fein,bruch,0.1,ja,51.1654,800032124.0,24638183.75,0.030796,ja,0.03079649,ja
969500VHT1ZNPVWOYF63,CON,2025-12-31,BNP Paribas Personal Finance,France,Large subsidiaries,qEEA=eba_qAE:qx2009,0040,0.15,0.25,beide,bruch,0.18,ja,50.5379,373316166.0,18464598.75,0.049461,ja,0.04946102,ja
969500VHT1ZNPVWOYF63,CON,2025-12-31,BNP Paribas Personal Finance,France,Large subsidiaries,qEEA=eba_qAE:qx2009,0050,0.25,0.5,beide,bruch,0.3652,ja,51.8162,510863914.0,45911967.5,0.089871,ja,0.08987123,ja
969500VHT1ZNPVWOYF63,CON,2025-12-31,BNP Paribas Personal Finance,France,Large subsidiaries,qEEA=eba_qAE:qx2009,0060,0.5,0.75,beide,bruch,0.7478,ja,50.0,936.0,151.25,0.161592,nein,0.16159188,ja
969500VHT1ZNPVWOYF63,CON,2025-12-31,BNP Paribas Personal Finance,France,Large subsidiaries,qEEA=eba_qAE:qx2009,0070,0.75,2.5,grob,bruch,1.3404,ja,52.1073,809372463.0,197367033.75,0.243852,ja,0.24385193,ja
969500VHT1ZNPVWOYF63,CON,2025-12-31,BNP Paribas Personal Finance,France,Large subsidiaries,qEEA=eba_qAE:qx2009,0080,0.75,1.75,fein,bruch,0.8356,ja,52.6993,400217183.0,70197538.75,0.175399,ja,0.17539861,ja
969500VHT1ZNPVWOYF63,CON,2025-12-31,BNP Paribas Personal Finance,France,Large subsidiaries,qEEA=eba_qAE:qx2009,0090,1.75,2.5,fein,bruch,1.8342,ja,51.5282,409155280.0,127169495.0,0.31081,ja,0.31080986,ja
969500VHT1ZNPVWOYF63,CON,2025-12-31,BNP Paribas Personal Finance,France,Large subsidiaries,qEEA=eba_qAE:qx2009,0100,2.5,10.0,grob,bruch,5.5783,ja,52.4659,1452462959.0,981153858.75,0.67551,ja,0.67551042,ja
969500VHT1ZNPVWOYF63,CON,2025-12-31,BNP Paribas Personal Finance,France,Large subsidiaries,qEEA=eba_qAE:qx2009,0110,2.5,5.0,fein,bruch,3.8014,ja,51.2118,740194019.0,382091655.0,0.516205,ja,0.51620473,ja
969500VHT1ZNPVWOYF63,CON,2025-12-31,BNP Paribas Personal Finance,France,Large subsidiaries,qEEA=eba_qAE:qx2009,0120,5.0,10.0,fein,bruch,7.4249,ja,53.7691,712268940.0,599062203.75,0.841062,ja,0.84106181,ja
969500VHT1ZNPVWOYF63,CON,2025-12-31,BNP Paribas Personal Finance,France,Large subsidiaries,qEEA=eba_qAE:qx2009,0130,10.0,100.0,grob,bruch,22.9295,ja,53.7735,489497191.0,601044596.25,1.227882,ja,1.2278816,ja
969500VHT1ZNPVWOYF63,CON,2025-12-31,BNP Paribas Personal Finance,France,Large subsidiaries,qEEA=eba_qAE:qx2009,0140,10.0,20.0,fein,bruch,13.3455,ja,53.788,349984382.0,406305456.25,1.160925,ja,1.16092454,ja
969500VHT1ZNPVWOYF63,CON,2025-12-31,BNP Paribas Personal Finance,France,Large subsidiaries,qEEA=eba_qAE:qx2009,0150,20.0,30.0,fein,bruch,29.8965,ja,49.9857,10533.0,15660.0,1.486756,nein,1.48675591,ja
969500VHT1ZNPVWOYF63,CON,2025-12-31,BNP Paribas Personal Finance,France,Large subsidiaries,qEEA=eba_qAE:qx2009,0160,30.0,100.0,fein,bruch,46.9734,ja,53.7373,139502276.0,194723480.0,1.395844,ja,1.39584447,ja
969500VHT1ZNPVWOYF63,CON,2025-12-31,BNP Paribas Personal Finance,France,Large subsidiaries,qEEA=eba_qAE:qx2009,0170,100.0,100.0,beide,bruch,100.0,ja,69.4306,312816644.0,184221466.25,0.588912,ja,0.58891197,ja
969500VHT1ZNPVWOYF63,CON,2025-12-31,BNP Paribas Personal Finance,France,Large subsidiaries,qEEA=eba_qAE:qx2009,0180,,,summe,bruch,,,,5656112519.0,2080233062.5,0.367785,ja,0.36778495,ja
969500VHT1ZNPVWOYF63,CON,2025-12-31,BNP Paribas Personal Finance,France,Large subsidiaries,qEEA=eba_qAE:qx2012,0180,,,summe,bruch,,,,0.0,0.0,,nein,,
969500VHT1ZNPVWOYF63,CON,2025-12-31,BNP Paribas Personal Finance,France,Large subsidiaries,qEEA=eba_qAE:qx2013,0180,,,summe,bruch,,,,0.0,,,nein,,
