entityID,refPeriod,framework_version,template_id,template_reported,datapoint_code,cell_row,cell_col,fact_value,baseCurrency,decimalsMonetary
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,61.00,True,dp475493,0320,0050,1.8069,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,61.00,True,dp475494,0300,0010,5593184641.4125,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,61.00,True,dp475495,0300,0020,6373423107.95,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,61.00,True,dp475496,0300,0030,5501345209,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,61.00,True,dp475497,0300,0040,5166103190,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,61.00,True,dp475498,0300,0050,4914535814,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,61.00,True,dp475499,0280,0020,18380956389.33,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,61.00,True,dp475500,0280,0030,18302193563.58,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,61.00,True,dp475501,0280,0040,18322070182.5000,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,61.00,True,dp475502,0280,0050,17522332005.67,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,61.00,True,dp475503,0290,0020,18068610851,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,61.00,True,dp475504,0290,0030,16993086609.26,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,61.00,True,dp475505,0290,0040,15806847251.21,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,61.00,True,dp475506,0290,0050,14612135202,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,61.00,True,dp475543,0260,0020,0.0000,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,61.00,True,dp475544,0260,0030,0,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,61.00,True,dp475545,0260,0040,0,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,61.00,True,dp475546,0260,0050,0,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,61.00,True,dp475547,0250,0020,0.0300,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,61.00,True,dp475548,0250,0030,0.03,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,61.00,True,dp475549,0250,0040,0.03,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,61.00,True,dp475550,0250,0050,0.03,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,61.00,True,dp475551,0270,0020,0.0300,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,61.00,True,dp475552,0270,0030,0.03,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,61.00,True,dp475553,0270,0040,0.03,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,61.00,True,dp475554,0270,0050,0.03,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,61.00,True,dp475564,0350,0020,1.1224,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,61.00,True,dp475565,0350,0030,1.1262,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,61.00,True,dp475566,0350,0040,1.0988,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,61.00,True,dp475567,0350,0050,1.1027,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,61.00,True,dp475569,0340,0020,122663802597.6300,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,61.00,True,dp475570,0340,0030,119238623753,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,61.00,True,dp475571,0340,0040,114415387982.77,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,61.00,True,dp475572,0340,0050,114144831196,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,61.00,True,dp475573,0330,0020,137674634817.1200,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,61.00,True,dp475574,0330,0030,134291808466.78,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,61.00,True,dp475575,0330,0040,125720373064.61,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,61.00,True,dp475576,0330,0050,125869591469,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,61.00,True,dp475577,0120,0010,0.0250,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,61.00,True,dp475578,0120,0020,0.0250,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,61.00,True,dp475579,0120,0030,0.025,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,61.00,True,dp475580,0120,0040,0.025,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,61.00,True,dp475581,0120,0050,0.025,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,61.00,True,dp475582,0180,0010,0.0491,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,61.00,True,dp475583,0180,0020,0.0493,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,61.00,True,dp475584,0180,0030,0.0493,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,61.00,True,dp475585,0180,0040,0.0498,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,61.00,True,dp475586,0180,0050,0.0498,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,61.00,True,dp475587,0140,0010,0.0153,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,61.00,True,dp475588,0140,0020,0.0153,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,61.00,True,dp475589,0140,0030,0.0152,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,61.00,True,dp475590,0140,0040,0.0153,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,61.00,True,dp475591,0140,0050,0.0153,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,61.00,True,dp475592,0150,0010,0.0088,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,61.00,True,dp475593,0150,0020,0.0091,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,61.00,True,dp475594,0150,0030,0.0091,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,61.00,True,dp475595,0150,0040,0.0095,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,61.00,True,dp475596,0150,0050,0.0095,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,61.00,True,dp475724,0220,0010,0.1015,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,61.00,True,dp475725,0220,0020,0.1008,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,61.00,True,dp475726,0220,0030,0.1014,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,61.00,True,dp475727,0220,0040,0.1,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,61.00,True,dp475728,0220,0050,0.0968,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,61.00,True,dp84817,0020,0010,16427571545.2100,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,61.00,True,dp85151,0050,0010,0.1367,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,61.00,True,dp85152,0060,0010,0.1576,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,61.00,True,dp85153,0070,0010,0.1749,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,61.00,True,dp85156,0110,0010,0.0940,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.01.A,True,dp3525510,,,1145919526.94,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.01.A,True,dp3525510,,,1697520659.65,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.01.A,True,dp3525510,,,5326548953.75,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.01.A,True,dp3525510,,,132105483160.35,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.01.A,True,dp3525510,,,13773599160.07,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.01.A,True,dp3525510,,,452169850.41,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.01.A,True,dp3525510,,,6750966.13,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.01.A,True,dp3525510,,,7587208750.3,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.01.A,True,dp3525510,,,167507942.66,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.01.A,True,dp3525510,,,23011361,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.01.A,True,dp3525510,,,104747397.32,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.01.A,True,dp3525510,,,412599834.4,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.01.A,True,dp3525510,,,74340629.83,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.01.A,True,dp3525511,,,452169850.41,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.01.A,True,dp3525511,,,205595947.83,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.01.A,True,dp3525513,,,1145919526.94,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.01.A,True,dp3525513,,,1697520659.65,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.01.A,True,dp3525513,,,5326548953.75,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.01.A,True,dp3525513,,,132029045291.61,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.01.A,True,dp3525513,,,13153201654.07,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.01.A,True,dp3525513,,,6750966.13,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.01.A,True,dp3525513,,,167507942.66,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.01.A,True,dp3525513,,,23011361,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.01.A,True,dp3525513,,,104747397.32,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.01.A,True,dp3525513,,,207003886.57,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.01.A,True,dp3525513,,,74340629.83,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.01.A,True,dp3525514,,,1145919526.94,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.01.A,True,dp3525514,,,1697520659.65,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.01.A,True,dp3525514,,,5338533907.75,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.01.A,True,dp3525514,,,132341363359.35,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.01.A,True,dp3525514,,,13557373388.74,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.01.A,True,dp3525514,,,452169850.41,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.01.A,True,dp3525514,,,6750966.13,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.01.A,True,dp3525514,,,7587208750.3,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.01.A,True,dp3525514,,,167507942.66,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.01.A,True,dp3525514,,,23011361,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.01.A,True,dp3525514,,,104747397.32,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.01.A,True,dp3525514,,,412599834.4,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.01.A,True,dp3525514,,,74340629.83,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.01.A,True,dp3525628,,,76437868.74,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.01.A,True,dp3525628,,,7587208750.3,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.01.A,True,dp3525629,,,620397506,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.01.B,True,dp32355,0010,0010,162909047574.49,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.01.B,True,dp3525557,0010,0070,7663646619.05,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.01.B,True,dp3525558,0010,0050,620397506,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.01.B,True,dp3525559,0010,0030,153935598269.53,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.01.B,True,dp3525565,0010,0060,0,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.01.B,True,dp3525568,0010,0040,657765798.24,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.01.B,True,dp3525577,0010,0020,162877408192.82,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.01.C,True,dp3525516,,,2325069.97,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.01.C,True,dp3525623,,,19350677120.15,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.01.C,True,dp3525623,,,107870045666.66,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.01.C,True,dp3525623,,,4375217957.46,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.01.C,True,dp3525623,,,408522217.09,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.01.C,True,dp3525623,,,683254195.57,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.01.C,True,dp3525623,,,527102532.94,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.01.C,True,dp3525623,,,1151297473.37,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.01.C,True,dp3525623,,,486054223.75,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.01.C,True,dp3525623,,,1804122800.17,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.01.C,True,dp3525624,,,19350633027.15,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.01.C,True,dp3525624,,,107870045666.66,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.01.C,True,dp3525624,,,4344993531.46,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.01.C,True,dp3525624,,,0,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.01.C,True,dp3525624,,,683254195.57,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.01.C,True,dp3525624,,,527102532.94,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.01.C,True,dp3525624,,,909882464.73,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.01.C,True,dp3525624,,,484750910.75,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.01.C,True,dp3525624,,,1804122800.17,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.01.C,True,dp3525626,,,408522217.09,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.01.C,True,dp3525626,,,239090117,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.01.C,True,dp3525627,,,19350633027.15,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.01.C,True,dp3525627,,,107870045666.66,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.01.C,True,dp3525627,,,4344993531.46,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.01.C,True,dp3525627,,,408522217.09,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.01.C,True,dp3525627,,,683254195.57,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.01.C,True,dp3525627,,,527102532.94,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.01.C,True,dp3525627,,,1151297651.7,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.01.C,True,dp3525627,,,484750910.75,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.01.C,True,dp3525627,,,1804122800.17,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.01.D,True,dp32593,0010,0010,136656294187.16,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.01.D,True,dp3525555,0010,0070,135974785129.43,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.01.D,True,dp3525556,0010,0050,0,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.01.D,True,dp3525564,0010,0060,0,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.01.D,True,dp3525567,0010,0040,647612334.09,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.01.D,True,dp3525576,0010,0020,136624722533.49,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.01.D,True,dp3525616,0010,0030,2325069.97,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.02,True,dp3526403,,,Credit institution,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.02,True,dp3526403,,,Securitisation special purpose entity (SSPE),iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.02,True,dp3526403,,,Financial institution (other),iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.02,True,dp3526403,,,Securitisation special purpose entity (SSPE),iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.02,True,dp3526403,,,Securitisation special purpose entity (SSPE),iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.02,True,dp3526403,,,Securitisation special purpose entity (SSPE),iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.02,True,dp3526403,,,Ancillary services undertaking,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.02,True,dp3526403,,,Securitisation special purpose entity (SSPE),iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.02,True,dp3526403,,,Securitisation special purpose entity (SSPE),iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.02,True,dp3526403,,,Securitisation special purpose entity (SSPE),iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.02,True,dp3526403,,,Securitisation special purpose entity (SSPE),iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.02,True,dp3526403,,,Financial institution (other),iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.02,True,dp3530340,,,x,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.02,True,dp3530340,,,x,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.02,True,dp3530340,,,x,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.02,True,dp3530340,,,x,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.02,True,dp3530340,,,x,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.02,True,dp3530340,,,x,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.02,True,dp3530340,,,x,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.02,True,dp3530340,,,x,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.02,True,dp3530340,,,x,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.02,True,dp3530340,,,x,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.02,True,dp3530340,,,x,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.02,True,dp3530340,,,x,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.03.A,True,dp3525554,0030,0020,153933273199.56,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.03.A,True,dp3525556,0020,0030,0,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.03.A,True,dp3525558,0010,0030,620397506,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.03.A,True,dp3525559,0010,0020,153935598269.53,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.03.A,True,dp3525566,0030,0040,10153464.15,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.03.A,True,dp3525567,0020,0040,647612334.09,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.03.A,True,dp3525568,0010,0040,657765798.24,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.03.A,True,dp3525576,0020,0010,136624722533.49,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.03.A,True,dp3525577,0010,0010,162877408192.82,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.03.A,True,dp3525616,0020,0020,2325069.97,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.03.A,True,dp3525617,0030,0030,620397506,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.03.A,True,dp3525621,0030,0010,154563824169.71,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.03.A,True,dp3528967,0040,0010,63009204373.2,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.03.A,True,dp3528973,0040,0020,63009204373.2,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.03.A,True,dp3530711,0080,0010,695307274.33,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.03.A,True,dp3530713,0080,0020,695307274.33,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.03.A,True,dp3530714,0090,0010,-62852578139.56,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.03.A,True,dp3530715,0090,0020,-62852578139.56,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.03.A,True,dp3530722,0110,0020,0,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.03.A,True,dp3530723,0110,0030,0,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.03.A,True,dp3530724,0110,0010,794469260.08,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.03.A,True,dp3530725,0110,0040,794469260.22,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.03.B,True,dp3527915,0010,0020,154785206708,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.03.B,True,dp3528319,0010,0040,804622724.37,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.03.B,True,dp3528330,0010,0030,620397506,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,64.03.B,True,dp3530726,0010,0010,156210226937.77,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,65.00,True,dp3526491,0120,0080,17625611.1553,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,66.01.A,True,dp32679,0050,0010,16606711725.4400,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,66.01.A,True,dp32682,0150,0010,-61216083.8600,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,66.01.A,True,dp33342,0120,0010,-17625611.1600,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,66.01.A,True,dp33411,0370,0010,14245863116.2200,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,66.01.A,True,dp3525575,0010,0010,4548380039.2800,iso4217:SEK,-3
rs:21380057HUGFEAF25W84.CON,2025-12-31,4.1,66.01.A,True,dp3525606,0380,0010,2181708428.9800,iso4217:SEK,-3
