template_id,cell_row,cell_col,row_label,col_label,data_type,n_values,median_log10,mad_log10,spread_p10_p90,status
26.00.A,0070,0010,0.75 to <2.5,a. On-balance sheet exposures,monetary,459,8.897,0.739,3.49,auswertbar
26.00.A,0070,0020,0.75 to <2.5,b. Off-balance-sheet exposures pre-conversion factors,monetary,428,8.204,0.833,3.55,auswertbar
26.00.A,0070,0030,0.75 to <2.5,c. Exposure weighted average conversion factors,percentage,416,-0.375,0.176,0.80,auswertbar
26.00.A,0070,0040,0.75 to <2.5,d. Exposure value post conversion factors and post CRM,monetary,469,8.908,0.771,3.80,auswertbar
26.00.A,0070,0050,0.75 to <2.5,e. Exposure weighted average PD (%),percentage,465,-1.863,0.043,0.24,auswertbar
26.00.A,0070,0060,0.75 to <2.5,f. Number of obligors,integer,458,3.327,1.321,4.56,auswertbar
26.00.A,0070,0070,0.75 to <2.5,g. Exposure weighted average LGD (%),percentage,468,-0.424,0.091,0.51,auswertbar
26.00.A,0070,0080,0.75 to <2.5,h. Exposure weighted average maturity (years),decimal,319,0.398,0.097,0.64,auswertbar
26.00.A,0070,0090,0.75 to <2.5,i. Risk weighted exposure amount after supporting factors,monetary,468,8.630,0.785,3.62,auswertbar
26.00.A,0070,0100,0.75 to <2.5,j. Density of risk weighted exposure amounts,percentage,459,-0.267,0.188,0.61,auswertbar
26.00.A,0070,0110,0.75 to <2.5,k. Expected loss amount,monetary,463,6.621,0.734,3.67,auswertbar
26.00.A,0070,0120,0.75 to <2.5,l. Value adjustments and provisions,monetary,390,6.454,0.930,3.97,auswertbar
26.00.A,0080,0010,0.75 to <1.75,a. On-balance sheet exposures,monetary,453,8.755,0.769,3.46,auswertbar
26.00.A,0080,0020,0.75 to <1.75,b. Off-balance-sheet exposures pre-conversion factors,monetary,423,8.089,0.821,3.34,auswertbar
26.00.A,0080,0030,0.75 to <1.75,c. Exposure weighted average conversion factors,percentage,412,-0.374,0.176,0.85,auswertbar
26.00.A,0080,0040,0.75 to <1.75,d. Exposure value post conversion factors and post CRM,monetary,462,8.789,0.788,3.67,auswertbar
26.00.A,0080,0050,0.75 to <1.75,e. Exposure weighted average PD (%),percentage,458,-1.939,0.033,0.16,auswertbar
26.00.A,0080,0060,0.75 to <1.75,f. Number of obligors,integer,454,3.149,1.310,4.58,auswertbar
26.00.A,0080,0070,0.75 to <1.75,g. Exposure weighted average LGD (%),percentage,460,-0.429,0.091,0.53,auswertbar
26.00.A,0080,0080,0.75 to <1.75,h. Exposure weighted average maturity (years),decimal,319,0.398,0.097,0.64,auswertbar
26.00.A,0080,0090,0.75 to <1.75,i. Risk weighted exposure amount after supporting factors,monetary,461,8.442,0.800,3.58,auswertbar
26.00.A,0080,0100,0.75 to <1.75,j. Density of risk weighted exposure amounts,percentage,452,-0.283,0.183,0.66,auswertbar
26.00.A,0080,0110,0.75 to <1.75,k. Expected loss amount,monetary,454,6.419,0.765,3.60,auswertbar
26.00.A,0080,0120,0.75 to <1.75,l. Value adjustments and provisions,monetary,378,6.288,0.890,3.79,auswertbar
